track_id,release_id,work_id,version_id,artist_id,artist_name,song_name,album_name,track_position,row_type,release_date,release_category,edition_type,version_type,source_release_id,duration_seconds,spotify_url,youtube_url
trk_3beedab119de,rel_a5ad6fd2968b,wrk_4aacdea0baea,ver_9e27738d3edf,art_a6288c3d74f9,Bernie Worrell,Blood Secrets,Blacktronic Science,6/9,track,1993,original,standard,same_master,,,https://open.spotify.com/track/0bY3MC3zVR6fxD7lyWJBlD,https://www.youtube.com/playlist?list=OLAK5uy_kGiWogbgYxe-S27h6MP6pql1O_Zbzm4W4
trk_88572109dd28,rel_a5ad6fd2968b,wrk_4cd8f88bd225,ver_748e5b2fce30,art_a6288c3d74f9,Bernie Worrell,Time Was (Events in the Elsewhere),Blacktronic Science,7/9,track,1993,original,standard,same_master,,441,https://open.spotify.com/track/3TjWk4ufaoyGBsNSF7Czzk,https://www.youtube.com/playlist?list=OLAK5uy_kGiWogbgYxe-S27h6MP6pql1O_Zbzm4W4
trk_1864f1444026,rel_a5ad6fd2968b,wrk_fd7213ebb414,ver_a2b599ac4034,art_a6288c3d74f9,Bernie Worrell,Flex,Blacktronic Science,8/9,track,1993,original,standard,same_master,,,https://open.spotify.com/track/3iNS4oeLfhM1xcLzWsa5cF,https://www.youtube.com/playlist?list=OLAK5uy_kGiWogbgYxe-S27h6MP6pql1O_Zbzm4W4
trk_b7d7c8417d13,rel_a5ad6fd2968b,wrk_46309b5d2f0e,ver_30f36fdcd25d,art_a6288c3d74f9,Bernie Worrell,Revelation In Black Light,Blacktronic Science,9/9,track,1993,original,standard,same_master,,,https://open.spotify.com/track/6hHz04A4H0VHAinWwaRVX3,https://www.youtube.com/playlist?list=OLAK5uy_kGiWogbgYxe-S27h6MP6pql1O_Zbzm4W4
trk_1f93b6859680,rel_c2fdb60d001d,wrk_b4290a0ecb09,ver_ff7857012bc5,art_a6288c3d74f9,Bernie Worrell,Pieces Of Woo: The Other Side,Pieces Of Woo: The Other Side,,album,1993,original,standard,same_master,,,,
trk_8fe0c8692345,rel_c2fdb60d001d,wrk_cdd9ad7ef800,ver_dc2300b781c8,art_a6288c3d74f9,Bernie Worrell,Fields of Play,Pieces Of Woo: The Other Side,1/7,track,1993,original,standard,same_master,,,https://open.spotify.com/track/2YoZCmO1HgfkUGdW3T3dhN,
trk_73c17d59a7c8,rel_c2fdb60d001d,wrk_84c649273a8d,ver_a3c4d9b1a078,art_a6288c3d74f9,Bernie Worrell,Judie's Passion Purple,Pieces Of Woo: The Other Side,2/7,track,1993,original,standard,same_master,,,https://open.spotify.com/track/3XJt4iVvlNRYKZdPTyEOqj,
trk_e3d4e667085a,rel_c2fdb60d001d,wrk_feafb9847a7b,ver_c0e768de7c45,art_a6288c3d74f9,Bernie Worrell,Moon Over Brixton,Pieces Of Woo: The Other Side,3/7,track,1993,original,standard,same_master,,,https://open.spotify.com/track/6ncBkUSwOREdWrSNQ0sh07,
trk_34199d6863ff,rel_c2fdb60d001d,wrk_c6cebda4cbf8,ver_f395586f4592,art_a6288c3d74f9,Bernie Worrell,Gladiator Skull,Pieces Of Woo: The Other Side,4/7,track,1993,original,standard,same_master,,,https://open.spotify.com/track/2y2bU7eXheEkcTeKESOOh1,
trk_99e7ab88354a,rel_c2fdb60d001d,wrk_d5f87558e461,ver_63b10c65562a,art_a6288c3d74f9,Bernie Worrell,The Mask,Pieces Of Woo: The Other Side,5/7,track,1993,original,standard,same_master,,,https://open.spotify.com/track/2PH09xQ0Z8XbPSGbETqig1,
trk_5cd0b9d0e823,rel_c2fdb60d001d,wrk_961cc1f1f1ce,ver_8858d484e716,art_a6288c3d74f9,Bernie Worrell,Set The Tone/Victory,Pieces Of Woo: The Other Side,6/7,track,1993,original,standard,same_master,,,https://open.spotify.com/track/3BuUbgU0xxX1Yhk60Z8Keh,
trk_c303837ec09e,rel_c2fdb60d001d,wrk_d93870872318,ver_d114b162c8c4,art_a6288c3d74f9,Bernie Worrell,Witness For The Defense,Pieces Of Woo: The Other Side,7/7,track,1993,original,standard,same_master,,,https://open.spotify.com/track/04sLfrOrFXPTTKtoJL3rQA,
trk_0ccdfb5f91d2,rel_5b0b9001e9d8,wrk_f9b63b462bea,ver_00c571d3f03f,art_ffe23fdbdb0e,Andre Foxxe,I'm Funk And I'm Proud,I'm Funk And I'm Proud,,album,1993,original,standard,same_master,,,,
trk_f5f4747541fc,rel_5b0b9001e9d8,wrk_25d6a4bdbc4b,ver_e1259e6c2791,art_ffe23fdbdb0e,Andre Foxxe,Fox Hunt,I'm Funk And I'm Proud,1/12,track,1993,original,standard,same_master,,198,,
trk_c14683c982d2,rel_5b0b9001e9d8,wrk_c91014faae26,ver_987f3c72a110,art_ffe23fdbdb0e,Andre Foxxe,Toyota Corolla,I'm Funk And I'm Proud,2/12,track,1993,original,standard,same_master,,,,
trk_b6e91eb696da,rel_5b0b9001e9d8,wrk_066536ccd914,ver_ea566e47b7ce,art_ffe23fdbdb0e,Andre Foxxe,Love Deeper,I'm Funk And I'm Proud,3/12,track,1993,original,standard,same_master,,267,https://open.spotify.com/track/54Hy4P7dzzxBtUBIOVg5ff,
trk_29297040823a,rel_5b0b9001e9d8,wrk_b98afd94dc7d,ver_f5d5712e7a3c,art_ffe23fdbdb0e,Andre Foxxe,Pizzaz,I'm Funk And I'm Proud,4/12,track,1993,original,standard,same_master,,180,,
trk_a7bb16662138,rel_5b0b9001e9d8,wrk_1346961228f9,ver_4c878644b82a,art_ffe23fdbdb0e,Andre Foxxe,In My Mind,I'm Funk And I'm Proud,5/12,track,1993,original,standard,same_master,,394,https://open.spotify.com/track/0vDKSNnsrAgSYAxxcojL5E,
trk_9bf13472c999,rel_5b0b9001e9d8,wrk_1ed80fec001b,ver_e1d8be89af27,art_ffe23fdbdb0e,Andre Foxxe,Reputation,I'm Funk And I'm Proud,6/12,track,1993,original,standard,same_master,,211,,
trk_a01b5c97d0a0,rel_5b0b9001e9d8,wrk_a43203bc273c,ver_32f12487d893,art_ffe23fdbdb0e,Andre Foxxe,Mature Freak,I'm Funk And I'm Proud,7/12,track,1993,original,standard,same_master,,202,https://open.spotify.com/track/1DXzgI8GTGodCxLDV70Dx8,
trk_e19c95249ded,rel_5b0b9001e9d8,wrk_0d7baa245f17,ver_aa7acbbbbf87,art_ffe23fdbdb0e,Andre Foxxe,Puppy Love,I'm Funk And I'm Proud,8/12,track,1993,original,standard,same_master,,246,https://open.spotify.com/track/45CQNogN6mDneG5pS4dHYq,
trk_58bdccbcadc8,rel_5b0b9001e9d8,wrk_a6497e3b3a6d,ver_8570462f64f4,art_ffe23fdbdb0e,Andre Foxxe,Squirell Looking For A Nut,I'm Funk And I'm Proud,9/12,track,1993,original,standard,same_master,,148,,
trk_ef0f1309f06a,rel_5b0b9001e9d8,wrk_41ae267c03c8,ver_3ca64ca50b0f,art_ffe23fdbdb0e,Andre Foxxe,Open House,I'm Funk And I'm Proud,10/12,track,1993,original,standard,same_master,,200,https://open.spotify.com/track/0FMR9FbGvAo6HRYq4x4RmH,
trk_1642905ec89a,rel_5b0b9001e9d8,wrk_fd1bd0ea9978,ver_fe06e63b04fa,art_ffe23fdbdb0e,Andre Foxxe,When End Meets,I'm Funk And I'm Proud,11/12,track,1993,original,standard,same_master,,354,https://open.spotify.com/track/3Et4LKZLnXygPYfNdeB3D3,
trk_0d85533fba9c,rel_5b0b9001e9d8,wrk_c88e24d1fe7c,ver_76ef06985a02,art_ffe23fdbdb0e,Andre Foxxe,Black Beach,I'm Funk And I'm Proud,12/12,track,1993,original,standard,same_master,,222,https://open.spotify.com/track/2XxfpoJ1b3rxFGUj4kDmX9,
trk_e67cb38800ab,rel_f8f4d2be36ad,wrk_50461e911d51,ver_f599e92aeb42,art_307475ed84a8,Zillatron (Bootsy Collins),Lord of the Harvest,Lord of the Harvest,,album,1993,original,standard,same_master,,,https://open.spotify.com/album/6EQkXeibXXVLEkkbGAwADo,https://www.youtube.com/watch?v=PXnpBhdMNT0
trk_fb812dcec7a0,rel_f8f4d2be36ad,wrk_a1235ec3456c,ver_fd455c49327e,art_307475ed84a8,Zillatron (Bootsy Collins),C.B.I. Files / Bugg Lite,Lord of the Harvest,1/8,track,1993,original,standard,same_master,,,https://open.spotify.com/track/7qrCg42RswShKJjoH8nLU4,https://www.youtube.com/watch?v=PXnpBhdMNT0
trk_628182c248dd,rel_f8f4d2be36ad,wrk_2921b293477e,ver_9b138c257871,art_307475ed84a8,Zillatron (Bootsy Collins),Fuzz Face,Lord of the Harvest,2/8,track,1993,original,standard,same_master,,,,https://www.youtube.com/watch?v=PXnpBhdMNT0
trk_8ff908f4728d,rel_f8f4d2be36ad,wrk_ed1f23413d87,ver_0731e528ed94,art_307475ed84a8,Zillatron (Bootsy Collins),Exterminate,Lord of the Harvest,3/8,track,1993,original,standard,same_master,,,,https://www.youtube.com/watch?v=PXnpBhdMNT0
trk_c230da951ac4,rel_f8f4d2be36ad,wrk_8e66332b20ab,ver_2d7d2bd7e76c,art_307475ed84a8,Zillatron (Bootsy Collins),Smell The Secrets,Lord of the Harvest,4/8,track,1993,original,standard,same_master,,,,https://www.youtube.com/watch?v=PXnpBhdMNT0
trk_86d01a0f0d4c,rel_f8f4d2be36ad,wrk_7e33fc6d6c60,ver_7afd2e90b633,art_307475ed84a8,Zillatron (Bootsy Collins),Count Zero,Lord of the Harvest,5/8,track,1993,original,standard,same_master,,,,https://www.youtube.com/watch?v=PXnpBhdMNT0
trk_6404e6ed43fd,rel_f8f4d2be36ad,wrk_fc70db42fa14,ver_f79b2706e58c,art_307475ed84a8,Zillatron (Bootsy Collins),Bootsy And The Beast,Lord of the Harvest,6/8,track,1993,original,standard,same_master,,,,https://www.youtube.com/watch?v=PXnpBhdMNT0
trk_5b41d234bc96,rel_f8f4d2be36ad,wrk_75c52725d502,ver_10745ae39db8,art_307475ed84a8,Zillatron (Bootsy Collins),No Fly Zone (The Devil's Playground),Lord of the Harvest,7/8,track,1993,original,standard,same_master,,,https://open.spotify.com/track/64W5VLGkx7aQIu52SalxoH,https://www.youtube.com/watch?v=PXnpBhdMNT0
trk_b702e7857f95,rel_f8f4d2be36ad,wrk_d076bd057df6,ver_9ca7a26a9b26,art_307475ed84a8,Zillatron (Bootsy Collins),The Passion Continues,Lord of the Harvest,8/8,track,1993,original,standard,same_master,,,https://open.spotify.com/track/30tJUecD8L64fYbSEYsTr1,https://www.youtube.com/watch?v=PXnpBhdMNT0
trk_d002e73e42c0,rel_3bb7bff9b38f,wrk_93ef24169b43,ver_532d0c387083,art_8e5629f2525f,The Last Poets,Holy Terror,Holy Terror,,album,1993,original,standard,same_master,,,,
trk_96e78db9b339,rel_3bb7bff9b38f,wrk_f3ad3ce941ce,ver_e1b4c8cf71d5,art_8e5629f2525f,The Last Poets,Last Rites,Holy Terror,1/11,track,1993,original,standard,same_master,,151,,
trk_c40aab0ebedf,rel_3bb7bff9b38f,wrk_b801760cb0f9,ver_74b42d69a61f,art_8e5629f2525f,The Last Poets,Black and Strong (Homesick),Holy Terror,2/11,track,1993,original,standard,same_master,,1270,,
trk_7fac659ecd96,rel_3bb7bff9b38f,wrk_27727c5befe3,ver_001484c6707a,art_8e5629f2525f,The Last Poets,Talk Show,Holy Terror,3/11,track,1993,original,standard,same_master,,257,,
trk_a7db635dfde1,rel_3bb7bff9b38f,wrk_9b6db0b1e75a,ver_2341b73672f4,art_8e5629f2525f,The Last Poets,Illusion of Self,Holy Terror,4/11,track,1993,original,standard,same_master,,391,,
trk_8ea8e00ad209,rel_3bb7bff9b38f,wrk_557da98e870c,ver_200d087c479d,art_8e5629f2525f,The Last Poets,If We Only Knew,Holy Terror,5/11,track,1993,original,standard,same_master,,231,,
trk_831bb821bbca,rel_3bb7bff9b38f,wrk_e6536639e07e,ver_508606e5dba1,art_8e5629f2525f,The Last Poets,Funk,Holy Terror,6/11,track,1993,original,standard,same_master,,254,,
trk_c04a42e8bec0,rel_3bb7bff9b38f,wrk_1d7ed19e8c8d,ver_22cad6eae409,art_8e5629f2525f,The Last Poets,Pelourino,Holy Terror,7/11,track,1993,original,standard,same_master,,254,,
trk_6f52a4930aee,rel_3bb7bff9b38f,wrk_ff7ae114b29a,ver_258a82901582,art_8e5629f2525f,The Last Poets,Men-tality,Holy Terror,8/11,track,1993,original,standard,same_master,,234,,
trk_feb173db2fed,rel_3bb7bff9b38f,wrk_7a741c75c2fa,ver_74d308200089,art_8e5629f2525f,The Last Poets,Black Rage,Holy Terror,9/11,track,1993,original,standard,same_master,,106,https://open.spotify.com/track/3qXapja3ykl01XErT6u0ie,
trk_d1bc2d9e4884,rel_3bb7bff9b38f,wrk_0db2158b67c2,ver_78c39b8446d8,art_8e5629f2525f,The Last Poets,Homesick,Holy Terror,10/11,track,1993,original,standard,same_master,,234,,
trk_ba1d1d1d3761,rel_3bb7bff9b38f,wrk_475b52cebe88,ver_52571b8b0c5f,art_8e5629f2525f,The Last Poets,Invocation,Holy Terror,11/11,track,1993,original,standard,same_master,,254,,
trk_52796aeb050c,rel_71c8f5c74c39,wrk_8ebe79733099,ver_8ddf3de73978,art_6327420965f6,Parliament-Funkadelic,Live 1976-1993,Live 1976-1993,,album,1993,live,standard,live_recording,,,,
trk_ed728f6ee9a2,rel_75d6a2ccfa01,wrk_03d3be73e2ae,ver_1fa08dd554a7,art_575173cc4229,Eddie Hazel,Jams From The Heart,Jams From The Heart,,album,1994,original,standard,same_master,,,https://open.spotify.com/album/2Ztc0Xa9kj2SsNF5sHeGFx,
trk_06a1302b5d14,rel_75d6a2ccfa01,wrk_e955bb45b5b1,ver_2c12e631070d,art_575173cc4229,Eddie Hazel,Smedley Smorganoff,Jams From The Heart,1/4,track,1994,original,standard,same_master,,,https://open.spotify.com/track/6sX8p7bXvvEo0kqlE170Ob,
trk_eb8e400677e5,rel_75d6a2ccfa01,wrk_bc8c60de0d46,ver_fc8b638bba37,art_575173cc4229,Eddie Hazel,Lompoc Boogie,Jams From The Heart,2/4,track,1994,original,standard,same_master,,,https://open.spotify.com/track/2Ufsm3SC1KMG93evS2GrSj,
trk_73b9f25b5188,rel_75d6a2ccfa01,wrk_d8976681218b,ver_422a194d1b3c,art_575173cc4229,Eddie Hazel,From The Bottom Of My Heart,Jams From The Heart,3/4,track,1994,original,standard,same_master,,,https://open.spotify.com/track/6al7USKzVMMWgCRgdS0B9a,
trk_12dbfd83ea14,rel_75d6a2ccfa01,wrk_63080a7ac5bb,ver_a95249bde67f,art_575173cc4229,Eddie Hazel,Unkut Funk,Jams From The Heart,4/4,track,1994,original,standard,same_master,,,https://open.spotify.com/track/6Ev1myIz77VsXe4QF0Hqjy,
trk_95c8b51c4a98,rel_73616ce3b3e6,wrk_a153a3af5824,ver_96732365a974,art_51cce90b6cdf,Various Artists,Rest in P,Rest in P,,album,1994,compilation,standard,same_master,,,https://open.spotify.com/album/4aEMCtq2y1whnsaxLtjZAj,
trk_459bd05eb985,rel_ef809a728f75,wrk_a4a768b7a059,ver_c7d67ed10f2b,art_3f5d89ded040,Bootsy's New Rubber Band,Blasters of the Universe,Blasters of the Universe,,album,1994,original,standard,same_master,,,https://open.spotify.com/album/5UE7kkoA9zhLaCgv3sfztA,
trk_d8930eb42563,rel_ef809a728f75,wrk_2cca60c78a6e,ver_d1904d9f4088,art_3f5d89ded040,Bootsy's New Rubber Band,It's a Silly Serious World,Blasters of the Universe,1/23,track,1994,original,standard,same_master,,317,https://open.spotify.com/track/1TUyOWOHFEIgST7Jr7A6oR,
trk_e9161e11f92e,rel_ef809a728f75,wrk_7ceade33e35f,ver_e54424a720fe,art_3f5d89ded040,Bootsy's New Rubber Band,Half Past Midnight,Blasters of the Universe,2/23,track,1994,original,standard,same_master,,158,https://open.spotify.com/track/0RI9RaCAkblsVVXO76p6Ck,
trk_a1dd0b7f5e69,rel_ef809a728f75,wrk_7b8fa00c9544,ver_01099721208c,art_3f5d89ded040,Bootsy's New Rubber Band,A Sacred Place,Blasters of the Universe,3/23,track,1994,original,standard,same_master,,216,https://open.spotify.com/track/1pFO6uOurnC1vFitasnylF,
trk_2c2fa1893350,rel_ef809a728f75,wrk_70a2f5d5890d,ver_b4f48decae12,art_3f5d89ded040,Bootsy's New Rubber Band,Good Nite Eddie,Blasters of the Universe,4/23,track,1994,original,standard,same_master,,264,https://open.spotify.com/track/43pTq38IHfAL1cvOcfyVFf,
trk_ed65a5853e0a,rel_ef809a728f75,wrk_b9565dc41f3f,ver_d6688a7a015e,art_3f5d89ded040,Bootsy's New Rubber Band,Blasters,Blasters of the Universe,5/23,track,1994,original,standard,same_master,,419,https://open.spotify.com/track/21YT4nfl2bmP0YROwP9ovQ,
trk_b5380d95bfe9,rel_ef809a728f75,wrk_e21dece873fb,ver_a2f2830a77f8,art_3f5d89ded040,Bootsy's New Rubber Band,Funk Me Dirty,Blasters of the Universe,6/23,track,1994,original,standard,same_master,,340,https://open.spotify.com/track/6E77IpsAsph0niWTj9XEAL,
trk_bc11fa542179,rel_ef809a728f75,wrk_62e24dc4733e,ver_e34d0864c688,art_3f5d89ded040,Bootsy's New Rubber Band,Wide Track,Blasters of the Universe,7/23,track,1994,original,standard,same_master,,309,https://open.spotify.com/track/0P7jnNttJCfKDUCF9xkA6T,
trk_7d0026ffb091,rel_ef809a728f75,wrk_8cfa33ab9b0b,ver_6e0ccc17e6d0,art_3f5d89ded040,Bootsy's New Rubber Band,Female Trouble's (The National Anthem),Blasters of the Universe,8/23,track,1994,original,standard,same_master,,283,https://open.spotify.com/track/3syyxzda0RqW5kuWauVaGf,
trk_31321d2417b5,rel_ef809a728f75,wrk_9f422275fefc,ver_7fa0d679e6fb,art_3f5d89ded040,Bootsy's New Rubber Band,Where R The Children,Blasters of the Universe,9/23,track,1994,original,standard,same_master,,261,https://open.spotify.com/track/0BFJ5HR98zmcX9Dpu2D5BN,
trk_258360771ddf,rel_ef809a728f75,wrk_77fe3c979fa0,ver_468bf89f2a6c,art_3f5d89ded040,Bootsy's New Rubber Band,Back-N-The Day,Blasters of the Universe,10/23,track,1994,original,standard,same_master,,377,https://open.spotify.com/track/0j7bxh3yHNZDHQBgik787f,
trk_32e9ac575e07,rel_ef809a728f75,wrk_865d1b41ef0c,ver_69c09d2f0782,art_3f5d89ded040,Bootsy's New Rubber Band,Bad Girls,Blasters of the Universe,11/23,track,1994,original,standard,same_master,,341,https://open.spotify.com/track/7egvib8EDaS0BxaStZrHvL,
trk_e0c9ff3cec49,rel_240731c65a91,wrk_a4a768b7a059,ver_9acfd6c14974,art_3f5d89ded040,Bootsy's New Rubber Band,Blasters of the Universe,Blasters of the Universe,12/23,track,1994,reissue,standard,same_master,,406,https://open.spotify.com/track/4FvhnBW2slQbhi7WrtdQdT,
trk_99af9e0ec8a2,rel_ef809a728f75,wrk_fc7a5edf6574,ver_957582ec802d,art_3f5d89ded040,Bootsy's New Rubber Band,J.R. (Just Right),Blasters of the Universe,13/23,track,1994,original,standard,same_master,,408,https://open.spotify.com/track/1rSs4YZ2G1Jbr3O6Zl8xNA,
trk_15e87691ee83,rel_ef809a728f75,wrk_a55bb4a6dd72,ver_5498c1c17493,art_3f5d89ded040,Bootsy's New Rubber Band,Funk Express Card,Blasters of the Universe,14/23,track,1994,original,standard,same_master,,354,https://open.spotify.com/track/6oDQst5LIRQc0Zf5GzTutX,
trk_c2a614ff28bb,rel_240731c65a91,wrk_7b8fa00c9544,ver_01099721208c,art_3f5d89ded040,Bootsy's New Rubber Band,A Sacred Place,Blasters of the Universe,15/23,track,1994,reissue,standard,same_master,,216,https://open.spotify.com/track/1pFO6uOurnC1vFitasnylF,
trk_e13bb50d21d9,rel_240731c65a91,wrk_2cca60c78a6e,ver_d1904d9f4088,art_3f5d89ded040,Bootsy's New Rubber Band,It's a Silly Serious World,Blasters of the Universe,16/23,track,1994,reissue,standard,same_master,,317,https://open.spotify.com/track/1TUyOWOHFEIgST7Jr7A6oR,
trk_9a0b37748973,rel_240731c65a91,wrk_e21dece873fb,ver_a2f2830a77f8,art_3f5d89ded040,Bootsy's New Rubber Band,Funk Me Dirty,Blasters of the Universe,17/23,track,1994,reissue,standard,same_master,,340,https://open.spotify.com/track/6E77IpsAsph0niWTj9XEAL,
trk_bfd187558cbd,rel_240731c65a91,wrk_9f422275fefc,ver_7fa0d679e6fb,art_3f5d89ded040,Bootsy's New Rubber Band,Where R The Children,Blasters of the Universe,18/23,track,1994,reissue,standard,same_master,,261,https://open.spotify.com/track/0BFJ5HR98zmcX9Dpu2D5BN,
trk_e831505e885a,rel_240731c65a91,wrk_70a2f5d5890d,ver_b4f48decae12,art_3f5d89ded040,Bootsy's New Rubber Band,Good Nite Eddie,Blasters of the Universe,19/23,track,1994,reissue,standard,same_master,,264,https://open.spotify.com/track/43pTq38IHfAL1cvOcfyVFf,
trk_9763dece040f,rel_240731c65a91,wrk_865d1b41ef0c,ver_69c09d2f0782,art_3f5d89ded040,Bootsy's New Rubber Band,Bad Girls,Blasters of the Universe,20/23,track,1994,reissue,standard,same_master,,341,https://open.spotify.com/track/7egvib8EDaS0BxaStZrHvL,
trk_bb3698d6c92a,rel_ef809a728f75,wrk_e958c24c98ad,ver_8ad2dfebbbd1,art_3f5d89ded040,Bootsy's New Rubber Band,Back N The Day,Blasters of the Universe,21/23,track,1994,original,standard,same_master,,377,https://open.spotify.com/track/0j7bxh3yHNZDHQBgik787f,
trk_6aa64d6ddf50,rel_240731c65a91,wrk_a55bb4a6dd72,ver_5498c1c17493,art_3f5d89ded040,Bootsy's New Rubber Band,Funk Express Card,Blasters of the Universe,22/23,track,1994,reissue,standard,same_master,,354,https://open.spotify.com/track/6oDQst5LIRQc0Zf5GzTutX,
trk_4a5636c45ccd,rel_240731c65a91,wrk_fc7a5edf6574,ver_957582ec802d,art_3f5d89ded040,Bootsy's New Rubber Band,J.R. (Just Right),Blasters of the Universe,23/23,track,1994,reissue,standard,same_master,,408,https://open.spotify.com/track/1rSs4YZ2G1Jbr3O6Zl8xNA,
trk_1059ca9e30f2,rel_5ece39eda45a,wrk_9224fa5f7a57,ver_179c84d51efb,art_7b10d97435b1,George Clinton & The P-Funk All Stars,P-Funk Unreleased Remix,P-Funk Unreleased Remix,,album,1994,compilation,standard,remix_or_edit,,,,
trk_ffb94bfb134b,rel_63961a68358f,wrk_3bd032674500,ver_34a1b0ea92de,art_b1968a1ee235,P-Funk Guitar Army,Tribute To Jimi Hendrix Vol. 1,Tribute To Jimi Hendrix Vol. 1,,album,1994,compilation,standard,same_master,,,,
trk_d7378ab7f9b2,rel_dd53e1c2f7b1,wrk_8ebe79733099,ver_8ddf3de73978,art_6327420965f6,Parliament-Funkadelic,Live 1976-1993,Live 1976-1993,,album,1994,live,standard,live_recording,,,,
trk_41e2b70cdb7f,rel_1877c139ab38,wrk_d4989463bd97,ver_2bf149cb89b0,art_40c4cc7b6102,George Clinton Parliament Funkadelic,Music From The Motion Picture PCU,Music From The Motion Picture PCU,,album,1994-05-02,original,standard,same_master,,,,
trk_63a99e8d8c16,rel_1877c139ab38,wrk_a6c022ac6111,ver_ba06912b7a1b,art_40c4cc7b6102,George Clinton Parliament Funkadelic,Erotic City (single),Music From The Motion Picture PCU,1/7,track,1994-05-02,original,standard,same_master,,414,,
trk_61aac8d14bbf,rel_1877c139ab38,wrk_022b06d391f0,ver_934dd6ca05d7,art_40c4cc7b6102,George Clinton Parliament Funkadelic,Stomp,Music From The Motion Picture PCU,2/7,track,1994-05-02,original,standard,same_master,,287,,
trk_fc71e342caf1,rel_1877c139ab38,wrk_86659400a13c,ver_f29d5db55928,art_40c4cc7b6102,George Clinton Parliament Funkadelic,Tear The Roof Off The Sucker '94 (Give Up The Funk),Music From The Motion Picture PCU,3/7,track,1994-05-02,original,standard,same_master,,348,https://open.spotify.com/track/4XRkQloZFcRrCONN7ZQ49Y,
trk_d09aafb33cad,rel_1877c139ab38,wrk_20e1d13eb791,ver_2d018cf7c866,art_40c4cc7b6102,George Clinton Parliament Funkadelic,Erotic City (Extended Sweat Mix),Music From The Motion Picture PCU,4/7,track,1994-05-02,original,standard,remix_or_edit,,287,,
trk_822659bad0a9,rel_1877c139ab38,wrk_9df67b0e111b,ver_df6d6ad9bf36,art_40c4cc7b6102,George Clinton Parliament Funkadelic,Stomp (Sir Nose Goes Off),Music From The Motion Picture PCU,5/7,track,1994-05-02,original,standard,same_master,,414,,
trk_e0bf6ee97da7,rel_1877c139ab38,wrk_4647bc8b015b,ver_ed5da0e2ef32,art_40c4cc7b6102,George Clinton Parliament Funkadelic,Tear The Roof Off The Sucker '94 (You Know The Words),Music From The Motion Picture PCU,6/7,track,1994-05-02,original,standard,same_master,,348,https://open.spotify.com/track/4XRkQloZFcRrCONN7ZQ49Y,
trk_5886a57b16c5,rel_1877c139ab38,wrk_6ae80283e1de,ver_08910704933f,art_40c4cc7b6102,George Clinton Parliament Funkadelic,Erotic City (Super Groovestrumental),Music From The Motion Picture PCU,7/7,track,1994-05-02,original,standard,same_master,,287,,
trk_c11ac1b3a92b,rel_024c633ff2ce,wrk_88966a582c4a,ver_47f1e5d01624,art_b39becf8f165,Fred Wesley And The Horny Horns,The Final Blow,The Final Blow,,album,1994-05-20,compilation,standard,same_master,,,,
trk_0e3ee15338f3,rel_bc07a9e41d4e,wrk_21ce3db16b77,ver_19379e5e9b94,art_2ea6bc4f5891,Slave Master,Under The 6,Under The 6,,album,1994-06-28,original,standard,same_master,,,,
trk_78e4ab927209,rel_bc07a9e41d4e,wrk_4f24156db740,ver_c7af0520ee4f,art_2ea6bc4f5891,Slave Master,Godless,Under The 6,1/10,track,1994-06-28,original,standard,same_master,,,https://open.spotify.com/track/17lyEuOUWFPLALNbgYp5kn,
