release_id,track_position,person_name,person_name_variant,role,discogs_artist_id,discogs_release_id,source
rel_1090285ed1b6,2,Bernie Worrell,,Written-By,33708,43994,discogs
rel_1090285ed1b6,2,Bill Laswell,,Written-By,661,43994,discogs
rel_1090285ed1b6,3,Bill Laswell,,"Bass, Bells",661,43994,discogs
rel_1090285ed1b6,3,Hamid Drake,,"Drums, Tabla, Percussion",273086,43994,discogs
rel_1090285ed1b6,3,Dominic Kanza,,Guitar,227007,43994,discogs
rel_1090285ed1b6,3,Aiyb Dieng,,"Percussion, Congas, Bells, Instruments [Chatan]",143235,43994,discogs
rel_1090285ed1b6,3,Bernie Worrell,,Written-By,33708,43994,discogs
rel_1090285ed1b6,3,Dominic Kanza,,Written-By,227007,43994,discogs
rel_1090285ed1b6,4,Buckethead,,Guitar,53527,43994,discogs
rel_1090285ed1b6,4,Bernie Worrell,,Written-By,33708,43994,discogs
rel_1090285ed1b6,5,Jean-Pierre Sluys,,"Guitar, Bass, Beats, Effects [Sound EFX]",124031,43994,discogs
rel_1090285ed1b6,5,Bernie Worrell,,Written-By,33708,43994,discogs
rel_1090285ed1b6,5,Jean-Pierre Sluys,,Written-By,124031,43994,discogs
rel_1090285ed1b6,6,Buckethead,,Guitar,53527,43994,discogs
rel_1090285ed1b6,6,Bernie Worrell,,Written-By,33708,43994,discogs
rel_5ad17c404548,1,David Byrne,,Backing Vocals,3918,43990,discogs
rel_5ad17c404548,1,Gary Mudbone Cooper,"Gary ""Mudbone"" Cooper",Backing Vocals,8211,43990,discogs
rel_5ad17c404548,1,Sheila Washington,,Backing Vocals,107599,43990,discogs
rel_5ad17c404548,1,Steve Ferrone,Steve Ferron,Drums,241521,43990,discogs
rel_5ad17c404548,1,Michael Hampton,Mike Hampton,Guitar,55917,43990,discogs
rel_5ad17c404548,1,Larry Fratangelo,,Percussion,272124,43990,discogs
rel_5ad17c404548,1,Jimmy Rip,Jimmy Ripp,"Sitar, Guitar",936359,43990,discogs
rel_5ad17c404548,1,Bernie Worrell,,"Synthesizer, Organ, Lead Vocals",33708,43990,discogs
rel_5ad17c404548,1,Bernie Worrell,,Written-By,33708,43990,discogs
rel_5ad17c404548,1,David Byrne,,Written-By,3918,43990,discogs
rel_5ad17c404548,1,Michael Hampton,Mike Hampton,Written-By,55917,43990,discogs
rel_5ad17c404548,2,Crispin Cioe,,"Alto Saxophone, Baritone Saxophone",23759,43990,discogs
rel_5ad17c404548,2,Gary Mudbone Cooper,"Gary ""Mudbone"" Cooper",Backing Vocals,8211,43990,discogs
rel_5ad17c404548,2,Jenny Douglas,Jenny Douglas McRae,Backing Vocals,408422,43990,discogs
rel_5ad17c404548,2,Sheila Washington,,Backing Vocals,107599,43990,discogs
rel_5ad17c404548,2,Stephen C. Washington,Steve Washington,Backing Vocals,99315,43990,discogs
rel_5ad17c404548,2,Uptown Horns,,Horns,278198,43990,discogs
rel_5ad17c404548,2,Gary Mudbone Cooper,"Gary ""Mudbone"" Cooper",Programmed By,8211,43990,discogs
rel_5ad17c404548,2,Joe Polanco,,Programmed By,259158,43990,discogs
rel_5ad17c404548,2,Goh Hotoda,,Remix,25828,43990,discogs
rel_5ad17c404548,2,Bernie Worrell,,"Synthesizer, Clavinet, Percussion",33708,43990,discogs
rel_5ad17c404548,2,Arno Hecht,,Tenor Saxophone,336617,43990,discogs
rel_5ad17c404548,2,Bob Funk,Robert Fund,Trombone,327410,43990,discogs
rel_5ad17c404548,2,Paul Litteral,"Paul ""Hollywood"" Litteral",Trumpet,416739,43990,discogs
rel_5ad17c404548,2,Bernie Worrell,,Written-By,33708,43990,discogs
rel_5ad17c404548,2,Gary Mudbone Cooper,"Gary ""Mudbone"" Cooper",Written-By,8211,43990,discogs
rel_5ad17c404548,2,Joe Polanco,,Written-By,259158,43990,discogs
rel_5ad17c404548,3,Doug Duffey,Doug Duffy,Backing Vocals,755344,43990,discogs
rel_5ad17c404548,3,Gary Mudbone Cooper,,Backing Vocals,8211,43990,discogs
rel_5ad17c404548,3,Jody Bell,,Backing Vocals,332654,43990,discogs
rel_5ad17c404548,3,Sheila Washington,,Backing Vocals,107599,43990,discogs
rel_5ad17c404548,3,Bootsy Collins,"William ""Bootsy"" Collins","Bass, Guitar",24072,43990,discogs
rel_5ad17c404548,3,Bernie Worrell,,"Clavinet, Synthesizer, Organ, Lead Vocals",33708,43990,discogs
rel_5ad17c404548,3,Michael Jonzun,,Co-producer,55172,43990,discogs
rel_5ad17c404548,3,Phil Greene,Phil Green,Co-producer,295205,43990,discogs
rel_5ad17c404548,3,Steve Jordan,,Drums,173865,43990,discogs
rel_5ad17c404548,3,Jimmy Rip,Jimmy Ripp,Guitar,936359,43990,discogs
rel_5ad17c404548,3,Keith Richards,,Guitar,166570,43990,discogs
rel_5ad17c404548,3,Maceo Parker,,Saxophone,84795,43990,discogs
rel_5ad17c404548,3,Herbie Hancock,,Synthesizer,3865,43990,discogs
rel_5ad17c404548,3,Bernie Worrell,,Written-By,33708,43990,discogs
rel_5ad17c404548,3,Bootsy Collins,"William ""Bootsy"" Collins",Written-By,24072,43990,discogs
rel_5ad17c404548,3,Gary Mudbone Cooper,Gary Cooper,Written-By,8211,43990,discogs
rel_5ad17c404548,4,Jimmy Rip,Jimmy Ripp,Banjo,936359,43990,discogs
rel_5ad17c404548,4,Bootsy Collins,,"Bass, Drum Programming",24072,43990,discogs
rel_5ad17c404548,4,Larry Fratangelo,,Percussion,272124,43990,discogs
rel_5ad17c404548,4,Bernie Worrell,,"Piano, Synthesizer, Vocals",33708,43990,discogs
rel_5ad17c404548,4,Goh Hotoda,,Remix,25828,43990,discogs
rel_5ad17c404548,4,Herbie Hancock,,Synthesizer,3865,43990,discogs
rel_5ad17c404548,4,Gary Mudbone Cooper,"Gary ""Mudbone"" Cooper",Vocals,8211,43990,discogs
rel_5ad17c404548,4,Jack Yellen,Yellen,Written-By,661425,43990,discogs
rel_5ad17c404548,4,Milton Ager,Ager,Written-By,661419,43990,discogs
rel_5ad17c404548,5,Gary Mudbone Cooper,"Gary ""Mudbone"" Cooper",Backing Vocals,8211,43990,discogs
rel_5ad17c404548,5,Loren Qualls,,Backing Vocals,332657,43990,discogs
rel_5ad17c404548,5,Charley Drayton,,"Bass, Steel Guitar",259157,43990,discogs
rel_5ad17c404548,5,Bernie Worrell,,"Clavinet, Synthesizer, Organ, Lead Vocals",33708,43990,discogs
rel_5ad17c404548,5,Steve Jordan,,"Drums, Guitar, Percussion",173865,43990,discogs
rel_5ad17c404548,5,Keith Richards,,Guitar,166570,43990,discogs
rel_5ad17c404548,5,Bernie Worrell,,Written-By,33708,43990,discogs
rel_5ad17c404548,5,Charley Drayton,,Written-By,259157,43990,discogs
rel_5ad17c404548,5,Steve Jordan,,Written-By,173865,43990,discogs
rel_5ad17c404548,6,Jody Bell,,Backing Vocals,332654,43990,discogs
rel_5ad17c404548,6,Sheila Washington,,Backing Vocals,107599,43990,discogs
rel_5ad17c404548,6,Robbie Shakespeare,,Bass,30420,43990,discogs
rel_5ad17c404548,6,Sly Dunbar,,Drums,30419,43990,discogs
rel_5ad17c404548,6,Jimmy Rip,Jimmy Ripp,Guitar,936359,43990,discogs
rel_5ad17c404548,6,Steve Jordan,,Guitar,173865,43990,discogs
rel_5ad17c404548,6,Bernie Worrell,,"Organ, Clavinet, Synthesizer, Lead Vocals",33708,43990,discogs
rel_5ad17c404548,6,Gary Mudbone Cooper,Gary Cooper,Percussion,8211,43990,discogs
rel_5ad17c404548,6,Larry Fratangelo,,Percussion,272124,43990,discogs
rel_5ad17c404548,6,Bernie Worrell,,Written-By,33708,43990,discogs
rel_5ad17c404548,6,David Nyce,,Written-By,2018530,43990,discogs
rel_5ad17c404548,7,Jimmy Hawkes,,Bass,332655,43990,discogs
rel_5ad17c404548,7,Bernie Worrell,,"Clavinet, Organ, Synthesizer",33708,43990,discogs
rel_5ad17c404548,7,Dougie Bowne,,Drums,257374,43990,discogs
rel_5ad17c404548,7,Vernon Reid,,Guitar,63084,43990,discogs
rel_5ad17c404548,7,Maceo Parker,,Saxophone,84795,43990,discogs
rel_5ad17c404548,7,Bernie Worrell,,Written-By,33708,43990,discogs
rel_5ad17c404548,7,Dougie Bowne,,Written-By,257374,43990,discogs
rel_5ad17c404548,8,Doug Duffey,Doug Duffy,Backing Vocals,755344,43990,discogs
rel_5ad17c404548,8,Gary Mudbone Cooper,"Gary ""Mudbone"" Cooper",Backing Vocals,8211,43990,discogs
rel_5ad17c404548,8,John Denicola,,Backing Vocals,332656,43990,discogs
rel_5ad17c404548,8,Michael Camacho,,Backing Vocals,332660,43990,discogs
rel_5ad17c404548,8,Patty Maloney,,Backing Vocals,332659,43990,discogs
rel_5ad17c404548,8,Sheila Washington,,Backing Vocals,107599,43990,discogs
rel_5ad17c404548,8,Warren McRae,,Bass,332661,43990,discogs
rel_5ad17c404548,8,Bernie Worrell,,"Clavinet, Synthesizer, Lead Vocals",33708,43990,discogs
rel_5ad17c404548,8,Steve Ferrone,,Drums,241521,43990,discogs
rel_5ad17c404548,8,Jimmy Rip,Jimmy Ripp,Guitar,936359,43990,discogs
rel_5ad17c404548,8,Bernie Worrell,,Written-By,33708,43990,discogs
rel_5ad17c404548,8,Gil Small,,Written-By,913034,43990,discogs
rel_5ad17c404548,8,John Denicola,,Written-By,332656,43990,discogs
rel_5ad17c404548,8,Patty Maloney,,Written-By,332659,43990,discogs
rel_5ad17c404548,8,Stephen C. Washington,Steve Washington,Written-By,99315,43990,discogs
rel_5ad17c404548,9,Dennis Chambers,,Drums,265055,43990,discogs
rel_5ad17c404548,9,Jerry Harrison,,Organ,126729,43990,discogs
rel_5ad17c404548,9,Bernie Worrell,,"Synthesizer, Samples",33708,43990,discogs
rel_5ad17c404548,9,Gary Mudbone Cooper,"Gary ""Mudbone"" Cooper",Vocals,8211,43990,discogs
rel_5ad17c404548,9,Phoebe Snow,,Vocals,140307,43990,discogs
rel_5ad17c404548,9,Bernie Worrell,,Written-By,33708,43990,discogs
rel_5ad17c404548,9,Charlie Midnight,,Written-By,242703,43990,discogs
rel_5ad17c404548,9,Jerry Harrison,,Written-By,126729,43990,discogs
rel_5ad17c404548,10,Jason Corsaro,,Mixed By,85728,43990,discogs
rel_5ad17c404548,10,Bernie Worrell,,"Organ, Electric Piano, Vocals",33708,43990,discogs
rel_5ad17c404548,10,Aiyb Dieng,Aiby Dieng,Percussion,143235,43990,discogs
rel_5ad17c404548,10,Bill Laswell,,Producer,661,43990,discogs
rel_5ad17c404548,10,Gary Mudbone Cooper,"Gary ""Mudbone"" Cooper",Vocals,8211,43990,discogs
rel_5ad17c404548,10,Bernie Worrell,,Written-By [Bern's Blues],33708,43990,discogs
rel_5ad17c404548,10,Sun Ra,,Written-By [Outer Spaceways],35328,43990,discogs
rel_5ad17c404548,10,Roland Kirk,Rahsaan Roland Kirk,Written-By [Volunteered Slavery],218045,43990,discogs
rel_5ad17c404548,11,Jason Corsaro,,Mixed By,85728,43990,discogs
rel_5ad17c404548,11,Bernie Worrell,,"Organ, Synthesizer, Written-By",33708,43990,discogs
rel_5ad17c404548,11,Bill Laswell,,Producer,661,43990,discogs
rel_5ad17c404548,12,Robbie Shakespeare,,Bass,30420,43990,discogs
rel_5ad17c404548,12,Sly Dunbar,,Drums,30419,43990,discogs
rel_5ad17c404548,12,Jimmy Rip,Jimmy Ripp,Guitar,936359,43990,discogs
rel_5ad17c404548,12,Steve Jordan,,Guitar,173865,43990,discogs
rel_5ad17c404548,12,Bernie Worrell,,"Organ, Clavinet, Synthesizer",33708,43990,discogs
rel_5ad17c404548,12,Gary Mudbone Cooper,"Gary ""Mudbone"" Cooper",Percussion,8211,43990,discogs
rel_5ad17c404548,12,Larry Fratangelo,,Percussion,272124,43990,discogs
rel_122a56ef0f90,,Yoko Yamabe,,"Artwork, Other [M.O.D. Technologies]",1989653,6171855,discogs
rel_122a56ef0f90,,Adam Rudolph,,Featuring,8590,6171855,discogs
rel_122a56ef0f90,,Bill Laswell,,Featuring,661,6171855,discogs
rel_122a56ef0f90,,DXT,Grandmixer DXT,Featuring,10822,6171855,discogs
rel_122a56ef0f90,,Dr. Israel,,Featuring,4988,6171855,discogs
rel_122a56ef0f90,,Dave Brunelle,David Brunelle,Management [M.O.D. Support],4569103,6171855,discogs
rel_122a56ef0f90,,Bill Laswell,,"Mixed By [Mix Translation], Producer",661,6171855,discogs
rel_122a56ef0f90,,James Dellatacoma,,"Recorded By, Engineer",393390,6171855,discogs
rel_c2fdb60d001d,1,Fred Wesley,,Arranged By [Woodwind Section],29807,427307,discogs
rel_c2fdb60d001d,1,Marty Ehrlich,,Bass Clarinet,284206,427307,discogs
rel_c2fdb60d001d,1,Janet Grice,,Bassoon,332552,427307,discogs
rel_c2fdb60d001d,1,Patience Higgins,,Clarinet,332553,427307,discogs
rel_c2fdb60d001d,1,Bernie Worrell,,"Electric Organ [Hammond B-3 Organ], Synthesizer [Roland D-50]",33708,427307,discogs
rel_c2fdb60d001d,1,Vincent Chancey,,French Horn,254240,427307,discogs
rel_c2fdb60d001d,1,Fred Wesley,,Trombone,29807,427307,discogs
rel_c2fdb60d001d,1,Bernie Worrell,B. Worrell,Written-By,33708,427307,discogs
rel_c2fdb60d001d,1,Fred Wesley,F. Wesley,Written-By,29807,427307,discogs
rel_c2fdb60d001d,2,Amina Claudine Myers,,Electric Organ [Hammond B-3 Organ],196030,427307,discogs
rel_c2fdb60d001d,2,Bernie Worrell,,"Electric Organ [Hammond B-3 Organ], Synthesizer [Mini-moog], Clavinet [Wah]",33708,427307,discogs
rel_c2fdb60d001d,2,Umar Bin Hassan,,"Vocals, Narrator",82929,427307,discogs
rel_c2fdb60d001d,2,Amina Claudine Myers,A.C. Myers,Written-By,196030,427307,discogs
rel_c2fdb60d001d,2,Bernie Worrell,B. Worrell,Written-By,33708,427307,discogs
rel_c2fdb60d001d,2,Umar Bin Hassan,U.B. Hassan,Written-By,82929,427307,discogs
rel_c2fdb60d001d,3,Bernie Worrell,,Electric Organ [Hammond B-3 Organ],33708,427307,discogs
rel_c2fdb60d001d,3,Buckethead,,"Guitar, Effects",53527,427307,discogs
rel_c2fdb60d001d,3,Bernie Worrell,B. Worrell,Written-By,33708,427307,discogs
rel_c2fdb60d001d,3,Buckethead,,Written-By,53527,427307,discogs
rel_c2fdb60d001d,4,Bernie Worrell,,"Electric Organ [Hammond B-3 Organ], Synthesizer [Roland D-50]",33708,427307,discogs
rel_c2fdb60d001d,4,Bill Laswell,,"Samples, Beats, Loops",661,427307,discogs
rel_c2fdb60d001d,4,Bernie Worrell,B. Worrell,Written-By,33708,427307,discogs
rel_c2fdb60d001d,4,Bill Laswell,B. Laswell,Written-By,661,427307,discogs
rel_c2fdb60d001d,5,Fred Wesley,,Arranged By [Woodwind Section],29807,427307,discogs
rel_c2fdb60d001d,5,Marty Ehrlich,,Bass Clarinet,284206,427307,discogs
rel_c2fdb60d001d,5,Janet Grice,,Bassoon,332552,427307,discogs
rel_c2fdb60d001d,5,Patience Higgins,,Clarinet,332553,427307,discogs
rel_c2fdb60d001d,5,Bernie Worrell,,Electric Organ [Hammond B-3 Organ],33708,427307,discogs
rel_c2fdb60d001d,5,Vincent Chancey,,French Horn,254240,427307,discogs
rel_c2fdb60d001d,5,Bill Laswell,,Noises [Noise],661,427307,discogs
rel_c2fdb60d001d,5,Fred Wesley,,Trombone,29807,427307,discogs
rel_c2fdb60d001d,5,Fred Wesley,F. Wesley,Written-By,29807,427307,discogs
rel_c2fdb60d001d,5,Pee Wee Ellis,P.W. Ellis,Written-By,49223,427307,discogs
rel_c2fdb60d001d,6,Amina Claudine Myers,,Electric Organ [Hammond B-3 Organ],196030,427307,discogs
rel_c2fdb60d001d,6,Bernie Worrell,,"Electric Piano [Wurlitzer], Electric Organ [Hammond B-3 Organ]",33708,427307,discogs
rel_c2fdb60d001d,6,Bill Laswell,,Noises,661,427307,discogs
rel_c2fdb60d001d,6,Bernie Worrell,B. Worrell,Written-By,33708,427307,discogs
rel_c2fdb60d001d,6,Bill Laswell,B. Laswell,Written-By,661,427307,discogs
rel_c2fdb60d001d,7,Bill Laswell,,"Samples, Effects",661,427307,discogs
rel_c2fdb60d001d,7,Oz Fritz,,Sounds,196031,427307,discogs
rel_c2fdb60d001d,7,Bernie Worrell,,Synthesizer [Roland D-50],33708,427307,discogs
rel_c2fdb60d001d,7,Bernie Worrell,B. Worrell,Written-By,33708,427307,discogs
rel_c2fdb60d001d,7,Bill Laswell,B. Laswell,Written-By,661,427307,discogs
rel_c2fdb60d001d,7,Oz Fritz,O. Fritz,Written-By,196031,427307,discogs
rel_728e2d2612dd,11,Bernie Worrell,,Written-By,33708,1044243,discogs
rel_728e2d2612dd,11,Don McKenzie,Donald Sturge Anthony McKenzie II,Written-By,216299,1044243,discogs
rel_270af6035e3c,A2,Jerry Harrison,,Featuring,126729,3576538,discogs
rel_270af6035e3c,A3,Bootsy Collins,,Featuring,24072,3576538,discogs
rel_270af6035e3c,A3,Buckethead,,Featuring,53527,3576538,discogs
rel_270af6035e3c,A3,Michael Moon Reuben,,Featuring,419358,3576538,discogs
rel_270af6035e3c,A3,William Ouiwey Collins Jr.,Ouiwey Collins,Featuring,3585189,3576538,discogs
rel_270af6035e3c,A4,Fred Wesley,,Featuring,29807,3576538,discogs
rel_270af6035e3c,A4,Leo Nocentelli,,Featuring,211663,3576538,discogs
rel_270af6035e3c,A4,Stanton Moore,,Featuring,155679,3576538,discogs
rel_270af6035e3c,B1,Sean Lennon,Sean Ono Lennon,Featuring,18552,3576538,discogs
rel_270af6035e3c,B2,Fred Schneider,,Featuring,252043,3576538,discogs
rel_270af6035e3c,B2,Marco Benevento,,Featuring,1544663,3576538,discogs
rel_270af6035e3c,B2,Steve Scales,,Featuring,275840,3576538,discogs
rel_270af6035e3c,B3,Steven Bernstein,,Featuring,214106,3576538,discogs
rel_270af6035e3c,C1,Daru Jones,,Featuring,939985,3576538,discogs
rel_270af6035e3c,C1,Eric McFadden,,Featuring,206839,3576538,discogs
rel_270af6035e3c,C2,Will Calhoun,,Featuring,233983,3576538,discogs
rel_270af6035e3c,C3,Mike Watt,,Featuring,77192,3576538,discogs
rel_270af6035e3c,C4,Funkadelic,,Performer,29923,3576538,discogs
rel_270af6035e3c,D1,John Norwood Fisher,Norwood Fisher,Featuring,258950,3576538,discogs
rel_270af6035e3c,D1,Marc Ribot,,Featuring,132535,3576538,discogs
rel_270af6035e3c,D2,Miho Hatori,,Featuring,31713,3576538,discogs
rel_09fb0707fadf,1,Byard Lancaster,,Alto Saxophone,18142,148350,discogs
rel_09fb0707fadf,1,Bill Laswell,,"Bass, Percussion, Turntables [Turntable]",661,148350,discogs
rel_09fb0707fadf,1,Brandon Ross,,Guitar,282235,148350,discogs
rel_09fb0707fadf,1,Karl Berger,,"Vibraphone [Vibes], Arranged By [Material Strings], Conductor [Material Strings Conducted By]",73564,148350,discogs
rel_09fb0707fadf,1,Alicia Renee,,Voice,266019,148350,discogs
rel_09fb0707fadf,1,Blue (3),,Voice,70406,148350,discogs
rel_09fb0707fadf,1,Dana Bryant,,Voice,18025,148350,discogs
rel_09fb0707fadf,1,Asante (2),,Voice [Voices],204366,148350,discogs
rel_09fb0707fadf,1,Dorothy Fields,,Written-By,301992,148350,discogs
rel_09fb0707fadf,1,James Moody,,Written-By,120620,148350,discogs
rel_09fb0707fadf,1,Jimmy McHugh,,Written-By,556382,148350,discogs
rel_09fb0707fadf,2,Bill Laswell,,"Bass, Turntables [Turntable], Percussion",661,148350,discogs
rel_09fb0707fadf,2,Brandon Ross,,Guitar,282235,148350,discogs
rel_09fb0707fadf,2,Byard Lancaster,,Tenor Saxophone,18142,148350,discogs
rel_09fb0707fadf,2,Karl Berger,,"Vibraphone [Vibes], Arranged By [Material Strings], Conductor [Material Strings Conducted By]",73564,148350,discogs
rel_09fb0707fadf,2,Asante (2),,Voice [Voices],204366,148350,discogs
rel_09fb0707fadf,2,Jon Hendricks,,Written-By,253478,148350,discogs
rel_09fb0707fadf,2,King Pleasure,,Written-By,257026,148350,discogs
rel_09fb0707fadf,2,Stan Getz,,Written-By,30486,148350,discogs
rel_09fb0707fadf,3,Bill Laswell,,"Bass, Percussion",661,148350,discogs
rel_09fb0707fadf,3,Roc Raida,,Turntables [Turntable],51158,148350,discogs
rel_09fb0707fadf,3,Karl Berger,,"Vibraphone [Vibes], Piano",73564,148350,discogs
rel_09fb0707fadf,3,Alicia Renee,,Voice,266019,148350,discogs
rel_09fb0707fadf,3,Blue (3),,Voice,70406,148350,discogs
rel_09fb0707fadf,3,Asante (2),,Voice [Voices],204366,148350,discogs
rel_09fb0707fadf,3,King Pleasure,,Written-By,257026,148350,discogs
rel_09fb0707fadf,3,Richard Carpenter (2),,Written-By,651601,148350,discogs
rel_09fb0707fadf,4,Byard Lancaster,,Alto Saxophone,18142,148350,discogs
rel_09fb0707fadf,4,Bill Laswell,,"Bass, Percussion",661,148350,discogs
rel_09fb0707fadf,4,Graham Haynes,,Cornet,70870,148350,discogs
rel_09fb0707fadf,4,Amina Claudine Myers,,"Electric Organ [Hammond Organ], Electric Piano",196030,148350,discogs
rel_09fb0707fadf,4,Roc Raida,,Turntables [Turntable],51158,148350,discogs
rel_09fb0707fadf,4,Dana Bryant,,Voice,18025,148350,discogs
rel_09fb0707fadf,4,Grandmaster Melle Mel,,Voice,77180,148350,discogs
rel_09fb0707fadf,4,Asante (2),,Voice [Voices],204366,148350,discogs
rel_09fb0707fadf,4,King Pleasure,,Written-By,257026,148350,discogs
rel_09fb0707fadf,4,Quincy Jones,,Written-By,17546,148350,discogs
rel_09fb0707fadf,5,Karl Berger,,"Piano, Synthesizer, Synthesizer [Keyboard Bass], Arranged By [Material Strings], Conductor [Material Strings Conducted By]",73564,148350,discogs
rel_09fb0707fadf,5,Bill Laswell,,Sounds,661,148350,discogs
rel_09fb0707fadf,5,DXT,,Turntables [Turntable],10822,148350,discogs
rel_09fb0707fadf,5,Joni Mitchell,,Written-By,90233,148350,discogs
rel_09fb0707fadf,6,Bill Laswell,,"Bass, Beats",661,148350,discogs
rel_09fb0707fadf,6,Graham Haynes,,Cornet,70870,148350,discogs
rel_09fb0707fadf,6,Amina Claudine Myers,,"Electric Organ [Hammond Organ], Electric Piano",196030,148350,discogs
rel_09fb0707fadf,6,DXT,,Turntables [Turntable],10822,148350,discogs
rel_09fb0707fadf,6,Asante (2),,Voice,204366,148350,discogs
rel_09fb0707fadf,6,Bootsy Collins,,Voice,24072,148350,discogs
rel_09fb0707fadf,6,Duke Ellington,Edward Kennedy Ellington,Written-By,145257,148350,discogs
rel_09fb0707fadf,7,Graham Haynes,,Flugelhorn [Fluglehorn],70870,148350,discogs
rel_09fb0707fadf,7,Nicky Skopelitis,,Guitar,60086,148350,discogs
rel_09fb0707fadf,7,Karl Berger,,"Vibraphone [Vibes], Synthesizer, Synthesizer [Keyboard Bass], Arranged By [Material Strings], Conductor [Material Strings Conducted By]",73564,148350,discogs
rel_09fb0707fadf,7,Amina Claudine Myers,,Voice,196030,148350,discogs
rel_09fb0707fadf,7,Asante (2),,Voice [Voices],204366,148350,discogs
rel_09fb0707fadf,7,Earl K. Brent,,Written-By,651602,148350,discogs
rel_09fb0707fadf,7,Matt Dennis,,Written-By,436985,148350,discogs
rel_09fb0707fadf,8,Bill Laswell,,"Bass, Turntables [Turntable], Percussion",661,148350,discogs
rel_09fb0707fadf,8,Amina Claudine Myers,,"Electric Piano, Electric Organ [Hammond Organ]",196030,148350,discogs
rel_09fb0707fadf,8,Brandon Ross,,Guitar,282235,148350,discogs
rel_09fb0707fadf,8,Byard Lancaster,,"Tenor Saxophone, Flute",18142,148350,discogs
rel_09fb0707fadf,8,Alicia Renee,,Voice,266019,148350,discogs
rel_09fb0707fadf,8,Blue (3),,Voice,70406,148350,discogs
rel_09fb0707fadf,8,Grandmaster Melle Mel,,Voice,77180,148350,discogs
rel_09fb0707fadf,8,Asante (2),,Voice [Voices],204366,148350,discogs
rel_09fb0707fadf,8,Annie Ross,,Written-By,322315,148350,discogs
rel_09fb0707fadf,8,Wardell Gray,,Written-By,272019,148350,discogs
rel_09fb0707fadf,9,Amina Claudine Myers,,"Electric Piano, Electric Organ [Hammond Organ]",196030,148350,discogs
rel_09fb0707fadf,9,Brandon Ross,,Guitar,282235,148350,discogs
rel_09fb0707fadf,9,Byard Lancaster,,"Tenor Saxophone, Flute",18142,148350,discogs
rel_09fb0707fadf,9,Bill Laswell,,"Written-By, Bass, Turntables [Turntable], Percussion",661,148350,discogs
rel_c7d7049fb062,A1,Bootsy Collins,,Producer,24072,19448,discogs
rel_c7d7049fb062,A1,George Clinton,,Producer,29262,19448,discogs
rel_c7d7049fb062,A1,Bootsy Collins,Bootsy,Written-By,24072,19448,discogs
rel_c7d7049fb062,A1,Catfish Collins,P. Collins,Written-By,157868,19448,discogs
rel_c7d7049fb062,A1,George Clinton,G. Clinton,Written-By,29262,19448,discogs
rel_c7d7049fb062,A2,Bootsy Collins,,Producer,24072,19448,discogs
rel_c7d7049fb062,A2,George Clinton,,Producer,29262,19448,discogs
rel_c7d7049fb062,A2,Bootsy Collins,Bootsy,Written-By,24072,19448,discogs
rel_c7d7049fb062,A2,George Clinton,G. Clinton,Written-By,29262,19448,discogs
rel_c7d7049fb062,A2,Rick Evans (7),,Written-By,7344356,19448,discogs
rel_c7d7049fb062,A2,Ron Ford,,Written-By,76882,19448,discogs
rel_c7d7049fb062,A3,Bootsy Collins,Bootsy,Producer,24072,19448,discogs
